Samples,Nitrososphaerales,Woesearchaeales,Acidobacteriales,Bryobacterales,Solibacterales,Subgroup 13,Subgroup 15,Subgroup 2,11-24,Blastocatellales,DS-100,Pyrinomonadales,Holophagales,Subgroup 7,Thermoanaerobaculales,Subgroup 17,Vicinamibacterales,IMCC26256,Microtrichales,Catenulisporales,Corynebacteriales,Frankiales,Glycomycetales,Kineosporiales,Micrococcales,Micromonosporales,Propionibacteriales,Pseudonocardiales,Streptomycetales,Streptosporangiales,Gaiellales,Solirubrobacterales,Fimbriimonadales,Bacteroidales,Bacteroidetes VC2.1 Bac22,Chitinophagales,Cytophagales,Flavobacteriales,Sphingobacteriales,Kapabacteriales,Bacteriovoracales,Bdellovibrionales,0319-6G20,Oligoflexales,Silvanigrellales,Anaerolineales,Caldilineales,SBR1031,Chloroflexales,Kallotenuales,Thermomicrobiales,S085,B12-WMSP1,C0119,Ktedonobacterales,Chloroplast,Obscuribacterales,Vampirovibrionales,Babeliales,Geobacterales,Lineage IV,MVP-88,Fibrobacterales,Alicyclobacillales,Bacillales,Entomoplasmatales,Lactobacillales,Paenibacillales,Staphylococcales,Thermoactinomycetales,Clostridiales,Gracilibacteraceae,Peptostreptococcales-Tissierellales,Desulfitobacteriales,Gemmatimonadales,Longimicrobiales,Myxococcales,Blfdi19,Haliangiales,mle1-27,MSB-4B10,Polyangiales,Nitrospirales,Candidatus Peregrinibacteria,Candidatus Adlerbacteria,Candidatus Liptonbacteria,Candidatus Nomurabacteria,Candidatus Zambryskibacteria,Saccharimonadales,Phycisphaerales,Tepidisphaerales,Isosphaerales,Pirellulales,Planctomycetales,Acetobacterales,Azospirillales,Caulobacterales,Defluviicoccales,Dongiales,Elsterales,Holosporales,Micavibrionales,Micropepsales,Paracaedibacterales,Parvibaculales,Reyranellales,Rhizobiales,Rhodospirillales,Rickettsiales,Sphingomonadales,Tistrellales,Burkholderiales,Coxiellales,Diplorickettsiales,Enterobacterales,Gammaproteobacteria Incertae Sedis,KF-JG30-C25,Legionellales,Pseudomonadales,R7C24,Salinisphaerales,Steroidobacterales,Xanthomonadales,Spirochaetales,Sumerlaeales,Chlamydiales,Chthoniobacterales,Methylacidiphilales,Opitutales,Pedosphaerales,Verrucomicrobiales,Watering_Regm
SRR5224700,0.0000000000,0.0000000000,0.1293642903,0.0135095620,0.0464354641,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0105269314,0.0005848295,0.0000000000,0.0000000000,0.0063746418,0.0250307035,0.0000000000,0.0143283233,0.0056143634,0.0009357272,0.0000000000,0.0016375227,0.0127492836,0.0000000000,0.0000000000,0.0202351015,0.0000000000,0.0283057489,0.0042107726,0.0138604597,0.0063746418,0.0457921516,0.0263758115,0.0015790397,0.0000000000,0.0000000000,0.0171939880,0.0089478917,0.0005848295,0.0046786362,0.0012866249,0.0000000000,0.0000000000,0.0028656647,0.0000000000,0.0000000000,0.0000000000,0.0005848295,0.0000000000,0.0014035909,0.0000000000,0.0005263466,0.0000000000,0.0000000000,0.0069594713,0.0069594713,0.0000000000,0.0000000000,0.0000000000,0.0001169659,0.0010526931,0.0000000000,0.0000000000,0.0008187613,0.0015205568,0.1421135739,0.0000000000,0.0000000000,0.0094157553,0.0000000000,0.0014620738,0.0063746418,0.0000000000,0.0000000000,0.0000000000,0.0297093397,0.0000000000,0.0061407100,0.0000000000,0.0057898123,0.0000000000,0.0000000000,0.0012281420,0.0017544886,0.0000000000,0.0000000000,0.0000000000,0.0002339318,0.0000000000,0.0016375227,0.0000000000,0.0014035909,0.0000000000,0.0000000000,0.0000000000,0.0102929996,0.0000000000,0.0043277385,0.0000000000,0.0014620738,0.0124568688,0.0000000000,0.0002924148,0.0112872098,0.0000000000,0.0000000000,0.0050295339,0.0675478098,0.0018714545,0.0067255395,0.0796537809,0.0000000000,0.0523422422,0.0009942102,0.0192408913,0.0002339318,0.0015205568,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0159073630,0.0000000000,0.0000000000,0.0000000000,0.0065500906,0.0000000000,0.0025147669,0.0226329025,0.0005263466,0
SRR5224701,0.0000000000,0.0000000000,0.2650859582,0.0265951310,0.0428637360,0.0000000000,0.0017307027,0.0000000000,0.0000000000,0.0089996539,0.0000000000,0.0000000000,0.0000000000,0.0088265836,0.0000000000,0.0000000000,0.0039806161,0.0000000000,0.0000000000,0.0106726664,0.0010961117,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0073266413,0.0000000000,0.0034037152,0.0000000000,0.0010384216,0.0000000000,0.0000000000,0.0819199262,0.0760932272,0.0026537441,0.0896503981,0.0023076036,0.0000000000,0.0000000000,0.0019614630,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0010961117,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0007499712,0.0110764971,0.0005192108,0.0007499712,0.0140186916,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0010961117,0.0000000000,0.0101534556,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0012691820,0.0000000000,0.0001730703,0.0000000000,0.0093457944,0.0000000000,0.0053651783,0.0000000000,0.0128071997,0.0000000000,0.0000000000,0.0124033691,0.0045575170,0.0000000000,0.0000000000,0.0021345333,0.0000000000,0.0000000000,0.0035190954,0.0000000000,0.0012691820,0.0000000000,0.0000000000,0.0000000000,0.0076150917,0.0000000000,0.0019037729,0.0000000000,0.0087688935,0.0034614053,0.0000000000,0.0000000000,0.0277489327,0.0000000000,0.0000000000,0.0087688935,0.0169031960,0.0025383639,0.0064035999,0.0174224068,0.0000000000,0.0462674513,0.0000000000,0.0032306450,0.0000000000,0.0144802123,0.0024229837,0.0000000000,0.0000000000,0.0000000000,0.0014999423,0.0029421945,0.0217491635,0.0048459675,0.0000000000,0.0000000000,0.0058843891,0.0000000000,0.0057690089,0.0608630437,0.0000000000,0
SRR5224703,0.0000000000,0.0000000000,0.0330038726,0.0246806543,0.0215016473,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0005780013,0.0001156003,0.0000000000,0.0000000000,0.0000000000,0.0081498179,0.0000000000,0.0016184036,0.0008670019,0.0000000000,0.0000000000,0.0123114271,0.0333506734,0.0000000000,0.0013294029,0.0747933645,0.0056066123,0.0763539680,0.0125426276,0.1026530258,0.0423096931,0.0187272412,0.0296514652,0.0000000000,0.0000000000,0.0000000000,0.0296514652,0.0011560025,0.0005202011,0.0003468008,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0030634067,0.0299404659,0.0043350095,0.0000000000,0.0000000000,0.0000000000,0.0030056066,0.0000000000,0.0000000000,0.0007514017,0.0008092018,0.1777931911,0.0000000000,0.0000000000,0.0042194093,0.0000000000,0.0000000000,0.0069938154,0.0000000000,0.0002890006,0.0000000000,0.0065314144,0.0000000000,0.0019074042,0.0003468008,0.0055488122,0.0000000000,0.0000000000,0.0020230045,0.0018496041,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0011560025,0.0000000000,0.0000000000,0.0000000000,0.0184960407,0.0042772094,0.0029478065,0.0000000000,0.0015606034,0.0039882088,0.0000000000,0.0000000000,0.0026010057,0.0000000000,0.0000000000,0.0036414080,0.0441014970,0.0000000000,0.0000000000,0.0768163690,0.0000000000,0.0348534767,0.0000000000,0.0000000000,0.0039882088,0.0046240102,0.0004046009,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0111554245,0.0000000000,0.0000000000,0.0000000000,0.0012716028,0.0000000000,0.0000000000,0.0028900064,0.0000000000,1
SRR5224704,0.0000000000,0.0000000000,0.1130012151,0.0285830006,0.0239541746,0.0000000000,0.0000000000,0.0007521842,0.0000000000,0.0175316785,0.0000000000,0.0000000000,0.0000000000,0.0015043685,0.0057281722,0.0000000000,0.0010414859,0.0005207429,0.0006943239,0.0207718567,0.0000000000,0.0028930163,0.0037609211,0.0000000000,0.0111091824,0.0031823179,0.0278308164,0.0027194353,0.0739454956,0.0083318868,0.0053810102,0.0106462998,0.0010414859,0.0000000000,0.0000000000,0.0663079327,0.0374934907,0.0000000000,0.0457096569,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002314413,0.0000000000,0.0000000000,0.0004050223,0.0000000000,0.0000000000,0.0019672511,0.0120349476,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0056703119,0.0000000000,0.0000000000,0.0004628826,0.0000000000,0.0492391367,0.0011572065,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0018515304,0.0000000000,0.0000000000,0.0000000000,0.0118613667,0.0000000000,0.0113406237,0.0000000000,0.0014465081,0.0000000000,0.0000000000,0.0039345021,0.0035873402,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0059017532,0.0000000000,0.0006364636,0.0000000000,0.0000000000,0.0000000000,0.0069432390,0.0021986924,0.0057281722,0.0000000000,0.0078111439,0.0061910548,0.0000000000,0.0000000000,0.0340797315,0.0000000000,0.0000000000,0.0066539374,0.0845339351,0.0000000000,0.0016200891,0.0371463288,0.0000000000,0.0874269513,0.0000000000,0.0071746803,0.0068853787,0.0094312330,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0004050223,0.0163166117,0.0000000000,0.0000000000,0.0000000000,0.0101834172,0.0000000000,0.0038766418,0.0392293005,0.0000000000,1
SRR5224705,0.0000000000,0.0000000000,0.0675278242,0.0062280145,0.0008650020,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0052476789,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0012110028,0.0000000000,0.0012686696,0.0000000000,0.0008650020,0.0531111239,0.0000000000,0.0000000000,0.0085346866,0.0000000000,0.0192030448,0.0032293409,0.0173000404,0.0079580186,0.1479153451,0.0096303558,0.0000000000,0.0040366761,0.0008650020,0.0000000000,0.0000000000,0.0621648117,0.0472291102,0.0036906753,0.0602618073,0.0000000000,0.0000000000,0.0000000000,0.0030563405,0.0000000000,0.0001730004,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0023066720,0.0170693732,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0012110028,0.0000000000,0.0000000000,0.0010956692,0.0000000000,0.0080156854,0.0011533360,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0087653538,0.0000000000,0.0000000000,0.0110143590,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0042096765,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0006920016,0.0016723372,0.0130903639,0.0000000000,0.0115910270,0.0000000000,0.0000000000,0.0001730004,0.0158007035,0.0000000000,0.0000000000,0.0023643389,0.1010899025,0.0005190012,0.0083616862,0.0538607923,0.0000000000,0.0809641889,0.0000000000,0.0000000000,0.0340810795,0.0087076870,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0027680065,0.0181073756,0.0000000000,0.0000000000,0.0000000000,0.0172423736,0.0000000000,0.0095150222,0.0329854103,0.0000000000,1
SRR5224706,0.0004078303,0.0000000000,0.0880330925,0.0160801678,0.0274411559,0.0000000000,0.0004660918,0.0003495689,0.0000000000,0.0272663715,0.0000000000,0.0007573992,0.0000000000,0.0039035190,0.0086226987,0.0006408763,0.0142158005,0.0037287346,0.0005243533,0.0006991377,0.0052435330,0.0066418084,0.0000000000,0.0000000000,0.0113027266,0.0023304591,0.0166045211,0.0036704731,0.0174201818,0.0042530879,0.0357142857,0.0110696807,0.0011069681,0.0000000000,0.0000000000,0.0347238406,0.0131670939,0.0000000000,0.0032043813,0.0006408763,0.0000000000,0.0002330459,0.0018061058,0.0000000000,0.0000000000,0.0000000000,0.0012234910,0.0003495689,0.0012817525,0.0000000000,0.0000000000,0.0006408763,0.0000000000,0.0067583314,0.0108948963,0.0000000000,0.0002330459,0.0000000000,0.0005826148,0.0011652296,0.0000000000,0.0000000000,0.0001165230,0.0000000000,0.3351782801,0.0005826148,0.0000000000,0.0166045211,0.0000000000,0.0006991377,0.0048939641,0.0000000000,0.0000000000,0.0000000000,0.0323933815,0.0000000000,0.0056513633,0.0000000000,0.0062922396,0.0000000000,0.0000000000,0.0050104871,0.0047774412,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0025635050,0.0000000000,0.0030878583,0.0000000000,0.0000000000,0.0000000000,0.0062339781,0.0000000000,0.0030878583,0.0000000000,0.0006991377,0.0038452575,0.0000000000,0.0004660918,0.0103122815,0.0000000000,0.0000000000,0.0032043813,0.0482987649,0.0000000000,0.0009321836,0.0314029364,0.0000000000,0.0331507807,0.0050104871,0.0052435330,0.0000000000,0.0037869960,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0005243533,0.0043696108,0.0000000000,0.0006991377,0.0000000000,0.0091470520,0.0000000000,0.0013982755,0.0242367746,0.0006991377,0
SRR5224707,0.0000000000,0.0000000000,0.2515383722,0.0135260653,0.0473122025,0.0000000000,0.0012190874,0.0029025891,0.0000000000,0.0185765703,0.0000000000,0.0000000000,0.0000000000,0.0083014049,0.0020318124,0.0000000000,0.0048763497,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0016254499,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0022059677,0.0000000000,0.0063276443,0.0000000000,0.0000000000,0.0000000000,0.0019737606,0.0000000000,0.0000000000,0.0783118542,0.0601996981,0.0041797283,0.0642633229,0.0012190874,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0005805178,0.0092882852,0.0002322071,0.0000000000,0.0033670034,0.0000000000,0.0013932428,0.0000000000,0.0000000000,0.0005805178,0.0000000000,0.0246139556,0.0011610356,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0019157088,0.0000000000,0.0000000000,0.0000000000,0.0110298386,0.0000000000,0.0041797283,0.0000000000,0.0196795542,0.0000000000,0.0000000000,0.0095204923,0.0063276443,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0078950424,0.0000000000,0.0009868803,0.0000000000,0.0000000000,0.0000000000,0.0047021944,0.0000000000,0.0024381749,0.0000000000,0.0111459422,0.0057471264,0.0004644143,0.0000000000,0.0263555091,0.0000000000,0.0000000000,0.0042958319,0.0260071984,0.0011029839,0.0085916638,0.0467897364,0.0000000000,0.0655404621,0.0000000000,0.0017415535,0.0020898642,0.0142807384,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0017996052,0.0300708232,0.0074886799,0.0000000000,0.0003483107,0.0057471264,0.0000000000,0.0133519099,0.0465575293,0.0000000000,0
SRR5224709,0.0011051652,0.0000000000,0.0514192648,0.0265239646,0.0203001396,0.0001163332,0.0000000000,0.0000000000,0.0000000000,0.0119241508,0.0000000000,0.0000000000,0.0000000000,0.0011051652,0.0026174965,0.0000000000,0.0045369940,0.0008724988,0.0000000000,0.0060493253,0.0134946487,0.0226849698,0.0011051652,0.0006979991,0.0406584458,0.0279781294,0.0322824570,0.0175663099,0.0468241042,0.0177989763,0.0282107957,0.0272801303,0.0005816659,0.0020939972,0.0000000000,0.0537459283,0.0058748255,0.0000000000,0.0138436482,0.0005234993,0.0000000000,0.0003489995,0.0002908329,0.0001744998,0.0000000000,0.0000000000,0.0015704979,0.0004653327,0.0016286645,0.0004071661,0.0000000000,0.0000000000,0.0000000000,0.0137854816,0.0613657515,0.0012796650,0.0000000000,0.0000000000,0.0000000000,0.0043624942,0.0000000000,0.0000000000,0.0023848302,0.0012796650,0.0904490461,0.0000000000,0.0001744998,0.0050023267,0.0004653327,0.0006979991,0.0197766403,0.0008143322,0.0000000000,0.0002326664,0.0246044672,0.0000000000,0.0065146580,0.0001163332,0.0151233132,0.0000000000,0.0000000000,0.0061656584,0.0060493253,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0012796650,0.0000000000,0.0077361564,0.0000000000,0.0000000000,0.0000000000,0.0097138204,0.0022684970,0.0022684970,0.0000000000,0.0027338297,0.0043624942,0.0000000000,0.0000000000,0.0132619823,0.0000000000,0.0000000000,0.0041298278,0.0545020940,0.0000000000,0.0000000000,0.0455444393,0.0000000000,0.0501395998,0.0000000000,0.0000000000,0.0043624942,0.0054676594,0.0000000000,0.0005816659,0.0003489995,0.0000000000,0.0000000000,0.0010469986,0.0161703118,0.0000000000,0.0000000000,0.0000000000,0.0071544905,0.0000000000,0.0016868311,0.0198929735,0.0000000000,1
SRR5224710,0.0000000000,0.0000000000,0.0197277342,0.0072104292,0.0066912783,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0032302723,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0019612367,0.0000000000,0.0014997693,0.0000000000,0.0000000000,0.0000000000,0.0028841717,0.0018458699,0.0000000000,0.0000000000,0.0779880018,0.0000000000,0.0092870328,0.0000000000,0.0199584679,0.0021919705,0.0019612367,0.0038647900,0.0001153669,0.0000000000,0.0000000000,0.0873327180,0.0839293955,0.0389940009,0.0497231195,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0008652515,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0012690355,0.0038647900,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0005768343,0.0362828796,0.0002884172,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0008652515,0.0000000000,0.0000000000,0.0000000000,0.0016728196,0.0000000000,0.0000000000,0.0000000000,0.0009229349,0.0000000000,0.0000000000,0.0151707430,0.0012690355,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0047300415,0.0047300415,0.0166128288,0.0000000000,0.0024227042,0.0000000000,0.0001730503,0.0000000000,0.0179395478,0.0000000000,0.0000000000,0.0005768343,0.1066566682,0.0001153669,0.0000000000,0.0462621135,0.0000000000,0.0871596677,0.0000000000,0.0000000000,0.0701430549,0.0031149054,0.0000000000,0.0000000000,0.0539916936,0.0000000000,0.0000000000,0.0008075681,0.0695662206,0.0000000000,0.0000000000,0.0000000000,0.0111329026,0.0000000000,0.0026534379,0.0177664975,0.0000000000,1
SRR5224711,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0023053426,0.0000000000,0.0005187021,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0125641173,0.0028240447,0.0405740303,0.0492766987,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0012679384,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0013832056,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0639156245,0.0000000000,0.0019595412,0.0048988531,0.0000000000,0.0350988416,0.0000000000,0.0000000000,0.6501066221,0.0000000000,0.0000000000,0.0000000000,0.0092790041,0.0000000000,0.0000000000,0.0000000000,0.1240274336,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1
SRR5224712,0.0000000000,0.0000000000,0.0540430955,0.0120481928,0.0183619092,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0174351251,0.0000000000,0.0000000000,0.0000000000,0.0017956441,0.0098470806,0.0000000000,0.0138438369,0.0006371640,0.0000000000,0.0000000000,0.0027803522,0.0025486562,0.0000000000,0.0000000000,0.0166241891,0.0000000000,0.0148285449,0.0000000000,0.0024328082,0.0008688601,0.0053290083,0.0098470806,0.0000000000,0.0000000000,0.0000000000,0.0309314180,0.0059661724,0.0000000000,0.0006371640,0.0000000000,0.0005213160,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0006950880,0.0008109361,0.0008688601,0.0000000000,0.0000000000,0.0003475440,0.0000000000,0.0019114921,0.0050973123,0.0002316960,0.0000000000,0.0000000000,0.0009847081,0.0023748842,0.0000000000,0.0000000000,0.0000000000,0.0009267841,0.5103104727,0.0000000000,0.0000000000,0.0168558851,0.0000000000,0.0000000000,0.0022590361,0.0000000000,0.0000000000,0.0000000000,0.0216635774,0.0000000000,0.0015060241,0.0000000000,0.0023748842,0.0000000000,0.0000000000,0.0047497683,0.0055607044,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0023169601,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0056765524,0.0009267841,0.0040546803,0.0000000000,0.0048076923,0.0037071362,0.0000000000,0.0000000000,0.0080514365,0.0002896200,0.0000000000,0.0039388323,0.0595458758,0.0000000000,0.0000000000,0.0379981464,0.0000000000,0.0286144578,0.0046918443,0.0021431881,0.0008688601,0.0021431881,0.0000000000,0.0000000000,0.0010426321,0.0000000000,0.0000000000,0.0034754402,0.0033016682,0.0000000000,0.0000000000,0.0000000000,0.0122219648,0.0000000000,0.0000000000,0.0093257646,0.0000000000,0
SRR5224713,0.0000000000,0.0000000000,0.0984062591,0.0389452333,0.0511156187,0.0000000000,0.0000000000,0.0005215879,0.0000000000,0.0311793683,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0114169806,0.0000000000,0.0070704144,0.0000000000,0.0023181686,0.0000000000,0.0000000000,0.0044045204,0.0000000000,0.0000000000,0.0177339901,0.0052158795,0.0092147204,0.0029556650,0.0084613156,0.0000000000,0.0080556360,0.0094465372,0.0032454361,0.0000000000,0.0000000000,0.0835699797,0.0278759780,0.0007534048,0.1008403361,0.0015647638,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0015068096,0.0000000000,0.0000000000,0.0000000000,0.0009272675,0.0000000000,0.0037090698,0.0164010432,0.0004056795,0.0000000000,0.0000000000,0.0000000000,0.0037090698,0.0000000000,0.0000000000,0.0013329470,0.0088669951,0.0442770212,0.0000000000,0.0000000000,0.0017965807,0.0000000000,0.0000000000,0.0012170385,0.0000000000,0.0000000000,0.0000000000,0.0142567372,0.0000000000,0.0065488264,0.0000000000,0.0086351782,0.0000000000,0.0000000000,0.0195885251,0.0007534048,0.0001159084,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0220805564,0.0000000000,0.0033033903,0.0000000000,0.0000000000,0.0000000000,0.0124022023,0.0022602144,0.0069545059,0.0000000000,0.0025499855,0.0031874819,0.0000000000,0.0000000000,0.0259055346,0.0000000000,0.0000000000,0.0041727036,0.0591133005,0.0008693132,0.0027818024,0.0423645320,0.0000000000,0.0489713127,0.0000000000,0.0000000000,0.0000000000,0.0079976818,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0009272675,0.0155896841,0.0000000000,0.0000000000,0.0000000000,0.0049840626,0.0000000000,0.0066647349,0.0679223414,0.0006374964,0
SRR5224715,0.000000e+00,0.000000e+00,3.991889e-02,2.392816e-02,2.659328e-02,0.000000e+00,0.000000e+00,0.000000e+00,3.476246e-04,6.488992e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.864426e-03,0.000000e+00,8.111240e-04,0.000000e+00,0.000000e+00,0.000000e+00,1.297798e-02,1.865585e-02,0.000000e+00,0.000000e+00,4.142526e-02,7.473928e-03,3.285052e-02,3.186559e-03,3.412514e-02,1.373117e-02,9.385863e-03,2.027810e-02,1.158749e-04,0.000000e+00,2.317497e-04,7.531866e-02,3.441483e-02,1.738123e-03,1.286211e-02,7.531866e-04,0.000000e+00,6.952491e-04,8.690614e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.531866e-04,0.000000e+00,7.531866e-04,5.793743e-04,1.738123e-04,4.750869e-03,2.798378e-02,4.055620e-04,1.738123e-04,0.000000e+00,2.896871e-04,3.881808e-03,0.000000e+00,0.000000e+00,2.259560e-03,5.214368e-04,1.183082e-01,0.000000e+00,0.000000e+00,6.431054e-03,0.000000e+00,0.000000e+00,4.577057e-03,4.634994e-04,0.000000e+00,0.000000e+00,1.338355e-02,0.000000e+00,2.699884e-02,0.000000e+00,4.577057e-03,3.476246e-04,0.000000e+00,1.263036e-02,7.068366e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.896871e-04,0.000000e+00,1.216686e-03,0.000000e+00,5.793743e-05,0.000000e+00,1.390498e-02,5.446118e-03,4.577057e-03,0.000000e+00,5.156431e-03,2.027810e-03,0.000000e+00,2.317497e-04,9.849363e-03,0.000000e+00,0.000000e+00,3.186559e-03,1.035921e-01,7.531866e-04,5.214368e-04,5.023175e-02,0.000000e+00,7.178447e-02,4.055620e-04,0.000000e+00,9.327926e-03,5.330243e-03,0.000000e+00,0.000000e+00,4.634994e-04,0.000000e+00,0.000000e+00,1.390498e-03,1.633835e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.077636e-02,0.000000e+00,4.634994e-03,1.315180e-02,0.000000e+00,1
