Samples,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,Watering_Regm
SRR5224601,0.0000000000,0.0000000000,0.1338274775,0.0291233804,0.0444729777,0.0000000000,0.0000000000,0.0001750905,0.0003501809,0.0367689973,0.0000000000,0.0000000000,0.0000000000,0.0021594490,0.0028598109,0.0000000000,0.0055445313,0.0025679935,0.0005836349,0.0015758142,0.0017509046,0.0057779853,0.0000000000,0.0014007237,0.0259133886,0.0107388818,0.0081125248,0.0079374343,0.0106805183,0.0000000000,0.0061865297,0.0078790709,0.0039103537,0.0000000000,0.0000000000,0.0968833898,0.0485584219,0.0022178125,0.0399789891,0.0028014474,0.0000000000,0.0000000000,0.0001750905,0.0000000000,0.0000000000,0.0001167270,0.0002918174,0.0080541613,0.0023345395,0.0000000000,0.0008754523,0.0008754523,0.0000000000,0.0043772616,0.0068868916,0.0001167270,0.0000000000,0.0002334540,0.0009921793,0.0016925411,0.0001167270,0.0000000000,0.0022178125,0.0000000000,0.0111474262,0.0001750905,0.0000000000,0.0005252714,0.0000000000,0.0000000000,0.0004085444,0.0000000000,0.0000000000,0.0000000000,0.0182677717,0.0000000000,0.0050776234,0.0000000000,0.0239290300,0.0000000000,0.0002918174,0.0207190382,0.0047858060,0.0001750905,0.0000000000,0.0006419984,0.0000000000,0.0000000000,0.0210108556,0.0003501809,0.0058363488,0.0000000000,0.0000000000,0.0000000000,0.0043188981,0.0007587253,0.0069452550,0.0000000000,0.0085794327,0.0025679935,0.0000000000,0.0002918174,0.0252130267,0.0000000000,0.0000000000,0.0027430839,0.0448231586,0.0006419984,0.0024512665,0.0341426404,0.0000000000,0.0515933232,0.0000000000,0.0030349014,0.0035018093,0.0098634294,0.0006419984,0.0000000000,0.0011672698,0.0001750905,0.0002334540,0.0065950741,0.0295902883,0.0009921793,0.0000000000,0.0001167270,0.0065367106,0.0000000000,0.0111474262,0.0571962180,0.0007003619,0
SRR5224606,0.0000000000,0.0000000000,0.0693464430,0.0157894737,0.0300751880,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0119144014,0.0000000000,0.0000000000,0.0000000000,0.0016772701,0.0023713129,0.0000000000,0.0032388664,0.0004048583,0.0008097166,0.0137651822,0.0049161365,0.0144013881,0.0032967033,0.0006940428,0.0644303065,0.0078658184,0.0288606131,0.0345864662,0.0608444187,0.0045112782,0.0063042221,0.0069982649,0.0013302487,0.0000000000,0.0000000000,0.0602660497,0.0293811452,0.0008675535,0.0865240023,0.0005205321,0.0000000000,0.0001156738,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0001156738,0.0005783690,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0017351070,0.0119144014,0.0004048583,0.0000000000,0.0001156738,0.0000000000,0.0000000000,0.0000578369,0.0000000000,0.0000000000,0.0033545402,0.0262579526,0.0000000000,0.0000000000,0.0006362059,0.0000000000,0.0000000000,0.0012145749,0.0000000000,0.0000000000,0.0000000000,0.0182764604,0.0000000000,0.0054945055,0.0000000000,0.0053788317,0.0000000000,0.0000000000,0.0078658184,0.0035280509,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0063620590,0.0000000000,0.0026604974,0.0004048583,0.0000000000,0.0000000000,0.0058993638,0.0035858878,0.0089647195,0.0000000000,0.0047426258,0.0019664546,0.0000000000,0.0000000000,0.0185078080,0.0004048583,0.0000000000,0.0019086177,0.0805089647,0.0000000000,0.0006940428,0.0352805090,0.0000000000,0.1030075188,0.0000000000,0.0006362059,0.0071717756,0.0052053210,0.0002891845,0.0000000000,0.0124349335,0.0000000000,0.0000000000,0.0008097166,0.0196067091,0.0000000000,0.0000000000,0.0000000000,0.0017929439,0.0000000000,0.0018507808,0.0217466744,0.0005205321,0
SRR5224607,0.000000e+00,0.000000e+00,2.059655e-02,2.653897e-03,1.442335e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.557722e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.730803e-04,0.000000e+00,0.000000e+00,2.307737e-04,5.192408e-04,7.615531e-03,0.000000e+00,3.865459e-03,1.038482e-03,0.000000e+00,3.450066e-02,1.107714e-02,1.396181e-02,2.728899e-02,2.166965e-01,3.403912e-03,6.346276e-04,8.654013e-04,4.615473e-04,0.000000e+00,0.000000e+00,7.915537e-02,6.236658e-02,1.153868e-03,5.273178e-02,0.000000e+00,0.000000e+00,3.461605e-04,0.000000e+00,0.000000e+00,2.307737e-04,0.000000e+00,0.000000e+00,4.615473e-04,2.884671e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.269255e-03,4.500087e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.153868e-04,1.788496e-03,2.307737e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.192408e-04,0.000000e+00,0.000000e+00,0.000000e+00,1.730803e-04,0.000000e+00,3.461605e-04,0.000000e+00,3.923152e-03,0.000000e+00,0.000000e+00,2.463509e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.153868e-03,0.000000e+00,1.153868e-04,0.000000e+00,0.000000e+00,0.000000e+00,5.192408e-04,1.038482e-03,2.250043e-02,0.000000e+00,5.827035e-03,0.000000e+00,2.307737e-04,0.000000e+00,8.884786e-03,5.769342e-05,0.000000e+00,7.500144e-04,9.438643e-02,3.461605e-04,1.673109e-03,4.869324e-02,0.000000e+00,1.692725e-01,0.000000e+00,5.769342e-05,1.875036e-02,8.769399e-03,0.000000e+00,0.000000e+00,1.442335e-03,0.000000e+00,0.000000e+00,2.884671e-04,2.400046e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.211562e-03,0.000000e+00,4.730860e-03,2.423124e-03,5.769342e-05,0
SRR5224622,0.000000e+00,0.000000e+00,2.254247e-01,4.100762e-02,5.436438e-02,5.858231e-05,6.444054e-04,1.288811e-03,8.201523e-04,1.206796e-02,1.757469e-04,0.000000e+00,0.000000e+00,1.253661e-02,6.209725e-03,0.000000e+00,5.623902e-03,1.230228e-03,0.000000e+00,1.464558e-03,1.523140e-03,1.487991e-02,0.000000e+00,2.929115e-04,9.841828e-03,6.444054e-03,5.916813e-03,6.971295e-03,1.212654e-02,1.640305e-03,9.021675e-03,7.205624e-03,1.933216e-03,0.000000e+00,0.000000e+00,3.702402e-02,2.360867e-02,1.113064e-03,8.377270e-03,9.958992e-04,0.000000e+00,8.201523e-04,1.874634e-03,0.000000e+00,0.000000e+00,2.929115e-04,4.100762e-04,5.272408e-04,1.640305e-03,0.000000e+00,8.201523e-04,1.757469e-04,1.171646e-04,4.100762e-03,2.290568e-02,7.615700e-04,7.029877e-04,0.000000e+00,2.929115e-04,7.615700e-04,0.000000e+00,0.000000e+00,7.615700e-04,5.272408e-04,4.815466e-02,2.343292e-04,0.000000e+00,4.803749e-03,0.000000e+00,7.615700e-04,3.222027e-03,5.858231e-05,0.000000e+00,0.000000e+00,4.370240e-02,1.171646e-04,1.224370e-02,1.171646e-04,1.312244e-02,0.000000e+00,0.000000e+00,8.377270e-03,7.147042e-03,0.000000e+00,0.000000e+00,2.343292e-04,7.615700e-04,0.000000e+00,4.569420e-03,0.000000e+00,3.456356e-03,1.171646e-04,0.000000e+00,5.858231e-05,1.599297e-02,2.050381e-03,1.991798e-03,0.000000e+00,2.343292e-03,1.048623e-02,0.000000e+00,5.858231e-05,2.519039e-02,2.343292e-04,5.858231e-05,4.920914e-03,4.317516e-02,2.811951e-03,6.151142e-03,4.042179e-02,0.000000e+00,4.452255e-02,1.171646e-04,4.393673e-03,1.113064e-03,1.792619e-02,2.226128e-03,0.000000e+00,0.000000e+00,5.858231e-05,1.171646e-04,1.054482e-03,1.230228e-02,0.000000e+00,0.000000e+00,2.929115e-04,3.280609e-03,0.000000e+00,9.958992e-03,4.616286e-02,0.000000e+00,0
SRR5224625,0.000000e+00,0.000000e+00,1.020278e-01,3.433850e-02,4.229853e-02,0.000000e+00,2.905119e-04,4.648190e-04,0.000000e+00,1.336355e-02,0.000000e+00,4.067166e-04,0.000000e+00,4.067166e-03,2.556505e-03,0.000000e+00,1.743071e-03,9.877404e-04,4.067166e-04,1.568764e-03,3.311835e-03,9.703097e-03,0.000000e+00,4.067166e-04,9.412585e-03,1.562954e-02,9.993609e-03,3.602347e-03,2.277613e-02,7.785718e-03,7.320899e-03,8.076230e-03,1.684969e-03,0.000000e+00,0.000000e+00,9.180175e-02,3.643019e-02,6.972285e-04,1.284063e-02,9.877404e-04,3.486143e-04,1.801174e-03,5.810238e-04,0.000000e+00,0.000000e+00,0.000000e+00,5.229214e-04,2.324095e-03,8.715356e-04,1.162048e-04,6.972285e-04,0.000000e+00,5.810238e-05,6.042647e-03,3.765034e-02,6.972285e-04,1.162048e-04,0.000000e+00,5.810238e-05,2.324095e-04,0.000000e+00,0.000000e+00,2.440300e-03,4.648190e-04,4.659811e-02,0.000000e+00,0.000000e+00,3.253733e-03,1.162048e-04,5.810238e-05,1.684969e-03,0.000000e+00,0.000000e+00,0.000000e+00,4.433211e-02,0.000000e+00,9.063971e-03,5.810238e-05,1.301493e-02,1.743071e-04,5.810238e-05,1.923189e-02,1.632677e-02,2.324095e-04,1.162048e-04,0.000000e+00,1.162048e-04,0.000000e+00,1.388647e-02,0.000000e+00,8.424845e-03,3.486143e-04,1.162048e-04,4.067166e-04,7.611411e-03,8.715356e-04,4.473883e-03,5.810238e-05,1.086514e-02,2.847016e-03,5.810238e-05,2.905119e-04,4.113648e-02,1.394457e-03,5.810238e-05,5.229214e-04,5.049097e-02,2.091686e-03,5.519726e-03,2.451920e-02,0.000000e+00,5.862530e-02,9.877404e-04,5.635931e-03,6.507466e-03,1.330544e-02,4.648190e-04,0.000000e+00,2.265993e-03,0.000000e+00,0.000000e+00,5.345419e-03,2.085875e-02,0.000000e+00,0.000000e+00,3.486143e-04,7.437104e-03,0.000000e+00,1.179478e-02,3.306025e-02,9.296380e-04,1
SRR5224626,0.0000000000,0.0000000000,0.0561914672,0.0142212973,0.0124291826,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0043357614,0.0001156203,0.0000000000,0.0000000000,0.0004624812,0.0012140132,0.0000000000,0.0008093421,0.0000000000,0.0002890508,0.0032951786,0.0030061279,0.0058388253,0.0000000000,0.0004624812,0.1576482830,0.0035842294,0.0096542953,0.0049138629,0.0069372182,0.0010983929,0.0019077350,0.0046248121,0.0007515320,0.0000000000,0.0000000000,0.0605850387,0.0238755926,0.0079199908,0.0178055267,0.0000000000,0.0000000000,0.0002890508,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002312406,0.0009827726,0.0000000000,0.0000000000,0.0005781015,0.0000000000,0.0000000000,0.0043357614,0.0047982426,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002890508,0.0000000000,0.0000000000,0.0005202914,0.0867730373,0.0245115042,0.0000000000,0.0012140132,0.0004046711,0.0013874436,0.0000000000,0.0012718233,0.0000000000,0.0000000000,0.0000000000,0.0090761938,0.0000000000,0.0009249624,0.0000000000,0.0044513817,0.0000000000,0.0000000000,0.0063013065,0.0018499248,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002312406,0.0000000000,0.0009827726,0.0000000000,0.0000000000,0.0000000000,0.0089027633,0.0040467106,0.0039889005,0.0000000000,0.0069372182,0.0000000000,0.0000000000,0.0000000000,0.0237599723,0.0000000000,0.0000000000,0.0021967858,0.0531853393,0.0002890508,0.0005781015,0.0536478206,0.0000000000,0.0954445601,0.0000000000,0.0004046711,0.1352757544,0.0073418892,0.0008671523,0.0000000000,0.0054919644,0.0000000000,0.0006359117,0.0003468609,0.0189039195,0.0000000000,0.0000000000,0.0000000000,0.0009827726,0.0000000000,0.0022545959,0.0187882992,0.0003468609,1
SRR5224628,0.000000e+00,0.000000e+00,8.003487e-02,2.464400e-02,3.440860e-02,0.000000e+00,0.000000e+00,5.812264e-05,0.000000e+00,1.104330e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.731764e-03,1.627434e-03,0.000000e+00,5.812264e-03,2.499273e-03,4.068585e-04,1.336821e-03,8.602151e-03,1.075269e-02,0.000000e+00,3.487358e-04,2.580645e-02,1.028771e-02,1.830863e-02,8.834641e-03,2.621331e-02,2.789887e-03,7.846556e-03,8.950886e-03,2.324906e-04,0.000000e+00,1.162453e-04,6.585295e-02,5.492589e-02,3.231619e-02,1.592560e-02,4.649811e-04,3.487358e-04,5.812264e-04,1.046207e-03,0.000000e+00,0.000000e+00,0.000000e+00,1.162453e-04,5.231037e-04,1.743679e-04,0.000000e+00,9.299622e-04,0.000000e+00,0.000000e+00,3.254868e-03,1.615809e-02,2.324906e-03,5.812264e-05,0.000000e+00,5.812264e-05,5.754141e-03,0.000000e+00,0.000000e+00,9.880849e-04,1.743679e-04,5.039233e-02,0.000000e+00,0.000000e+00,6.044754e-03,0.000000e+00,4.649811e-04,3.836094e-03,0.000000e+00,5.812264e-05,5.812264e-05,2.551584e-02,0.000000e+00,3.487358e-03,0.000000e+00,5.289160e-03,0.000000e+00,0.000000e+00,2.202848e-02,3.312990e-03,0.000000e+00,0.000000e+00,4.068585e-04,5.812264e-05,0.000000e+00,5.521651e-03,0.000000e+00,1.394943e-03,1.743679e-04,0.000000e+00,0.000000e+00,1.354257e-02,1.394943e-03,1.022958e-02,4.649811e-04,3.080500e-03,3.022377e-03,0.000000e+00,5.231037e-04,2.156350e-02,2.324906e-04,0.000000e+00,4.824179e-03,8.544028e-02,1.918047e-03,2.731764e-03,2.865446e-02,0.000000e+00,6.335368e-02,0.000000e+00,2.673641e-03,4.643999e-02,2.964255e-03,1.162453e-04,0.000000e+00,1.086893e-02,0.000000e+00,0.000000e+00,1.336821e-03,2.598082e-02,0.000000e+00,0.000000e+00,0.000000e+00,3.719849e-03,0.000000e+00,1.615809e-02,2.388840e-02,1.162453e-03,0
SRR5224631,1.163941e-04,0.000000e+00,1.211081e-01,4.667404e-02,5.685852e-02,0.000000e+00,0.000000e+00,5.819706e-05,0.000000e+00,7.274632e-03,0.000000e+00,0.000000e+00,0.000000e+00,3.026247e-03,5.877903e-03,0.000000e+00,2.444276e-03,6.401676e-04,2.909853e-04,2.589769e-02,6.459873e-03,1.355991e-02,0.000000e+00,6.983647e-04,1.245417e-02,1.065006e-02,9.078741e-03,5.703311e-03,1.003317e-01,4.364779e-03,1.984520e-02,1.379270e-02,1.105744e-03,0.000000e+00,0.000000e+00,4.097073e-02,5.645114e-03,0.000000e+00,8.263982e-03,1.454926e-03,0.000000e+00,2.909853e-04,1.338532e-03,0.000000e+00,0.000000e+00,0.000000e+00,5.819706e-05,2.909853e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.655764e-04,1.204679e-02,3.643136e-02,1.629518e-03,0.000000e+00,0.000000e+00,0.000000e+00,8.729558e-04,5.819706e-05,0.000000e+00,2.793459e-03,0.000000e+00,3.247396e-02,0.000000e+00,0.000000e+00,2.909853e-03,0.000000e+00,3.491823e-04,4.772159e-03,0.000000e+00,0.000000e+00,0.000000e+00,3.090264e-02,0.000000e+00,9.020544e-03,0.000000e+00,8.962347e-03,2.327882e-04,0.000000e+00,9.951696e-03,1.099924e-02,0.000000e+00,1.163941e-04,1.745912e-04,0.000000e+00,0.000000e+00,3.957400e-03,0.000000e+00,3.782809e-03,6.401676e-04,0.000000e+00,0.000000e+00,1.466566e-02,1.222138e-03,3.608217e-03,0.000000e+00,2.036897e-03,6.052494e-03,0.000000e+00,0.000000e+00,3.433626e-02,2.909853e-04,0.000000e+00,2.036897e-03,6.099051e-02,3.550020e-03,1.629518e-03,3.794448e-02,0.000000e+00,5.063144e-02,0.000000e+00,8.147588e-04,0.000000e+00,9.835302e-03,8.147588e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.073794e-04,1.740092e-02,0.000000e+00,5.819706e-05,0.000000e+00,1.920503e-03,0.000000e+00,6.459873e-03,4.312402e-02,0.000000e+00,1
SRR5224633,0.000000e+00,0.000000e+00,1.896063e-02,4.682352e-03,3.410602e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.890340e-03,2.312272e-04,0.000000e+00,0.000000e+00,4.624545e-04,1.098329e-03,0.000000e+00,1.156136e-04,1.156136e-04,4.624545e-04,1.161917e-02,1.965432e-03,4.277704e-03,6.358749e-04,5.202613e-04,1.485635e-02,1.086768e-02,1.502977e-02,7.572692e-03,1.736517e-01,5.607261e-03,1.965432e-03,7.861726e-03,1.676397e-03,0.000000e+00,0.000000e+00,5.607261e-02,5.757558e-02,2.890340e-03,7.861726e-02,5.780681e-05,2.312272e-04,5.780681e-04,3.468409e-04,5.780681e-05,5.780681e-04,0.000000e+00,0.000000e+00,2.890340e-04,0.000000e+00,0.000000e+00,0.000000e+00,5.780681e-05,0.000000e+00,1.502977e-03,3.873056e-03,9.249090e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.890340e-04,0.000000e+00,0.000000e+00,2.948147e-03,4.624545e-04,3.930863e-03,2.312272e-04,5.780681e-05,2.890340e-04,4.046477e-04,0.000000e+00,3.468409e-04,0.000000e+00,0.000000e+00,0.000000e+00,3.641829e-03,5.780681e-05,8.092953e-04,0.000000e+00,9.191283e-03,0.000000e+00,2.890340e-04,4.717036e-02,0.000000e+00,7.514885e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.890340e-03,5.780681e-05,5.780681e-04,0.000000e+00,0.000000e+00,0.000000e+00,6.358749e-04,9.249090e-04,2.988612e-02,0.000000e+00,1.242846e-02,4.624545e-04,0.000000e+00,5.780681e-04,1.023181e-02,1.734204e-04,0.000000e+00,4.624545e-04,9.121915e-02,5.202613e-04,3.584022e-03,4.063819e-02,0.000000e+00,1.462512e-01,0.000000e+00,3.468409e-04,2.167755e-02,9.942771e-03,0.000000e+00,0.000000e+00,2.023238e-03,1.734204e-04,2.312272e-04,2.427886e-03,2.543500e-02,0.000000e+00,0.000000e+00,0.000000e+00,4.855772e-03,0.000000e+00,1.479854e-02,1.069426e-02,8.092953e-04,1
SRR5224639,5.224964e-04,0.000000e+00,3.378810e-02,3.791001e-02,2.542816e-02,0.000000e+00,0.000000e+00,1.741655e-04,0.000000e+00,8.766328e-03,0.000000e+00,0.000000e+00,0.000000e+00,1.625544e-03,6.966618e-03,0.000000e+00,9.288824e-04,2.728592e-03,8.708273e-04,2.612482e-03,1.074020e-02,3.489115e-02,0.000000e+00,1.799710e-03,3.349782e-02,2.554427e-02,4.435414e-02,1.132075e-02,2.362845e-02,3.889695e-03,1.625544e-02,2.943396e-02,7.547170e-04,0.000000e+00,0.000000e+00,5.735849e-02,1.132075e-02,6.386067e-04,7.721335e-03,0.000000e+00,7.547170e-04,1.741655e-03,2.902758e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.322206e-04,7.547170e-04,1.683599e-03,5.805515e-04,1.741655e-03,5.805515e-05,6.386067e-04,1.015965e-02,3.663280e-02,3.483309e-03,0.000000e+00,0.000000e+00,0.000000e+00,1.044993e-03,0.000000e+00,0.000000e+00,4.005806e-03,3.831640e-03,9.074020e-02,0.000000e+00,0.000000e+00,1.399129e-02,0.000000e+00,9.288824e-04,1.822932e-02,0.000000e+00,2.902758e-04,6.966618e-04,3.140784e-02,3.483309e-04,9.346880e-03,0.000000e+00,7.721335e-03,0.000000e+00,0.000000e+00,1.805515e-02,1.120464e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.393324e-03,0.000000e+00,3.425254e-03,0.000000e+00,0.000000e+00,1.741655e-04,1.828737e-02,8.127721e-04,5.747460e-03,0.000000e+00,4.644412e-04,4.296081e-03,2.322206e-04,0.000000e+00,8.243832e-03,0.000000e+00,0.000000e+00,1.799710e-03,7.436865e-02,4.644412e-04,3.483309e-04,8.992743e-02,0.000000e+00,4.650218e-02,0.000000e+00,3.483309e-04,2.089985e-03,3.309144e-03,0.000000e+00,0.000000e+00,2.322206e-04,0.000000e+00,0.000000e+00,0.000000e+00,1.393324e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.554427e-03,0.000000e+00,3.134978e-03,1.172714e-02,1.161103e-04,1
SRR5224647,0.000000e+00,0.000000e+00,2.031043e-02,3.750505e-03,4.096705e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.692805e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.347008e-04,0.000000e+00,1.038601e-03,0.000000e+00,3.462005e-04,6.335468e-02,1.384802e-03,4.327506e-03,0.000000e+00,4.616006e-04,1.500202e-02,2.538803e-03,1.384802e-02,1.846402e-02,2.043737e-01,1.604062e-02,1.269402e-03,1.096301e-03,1.384802e-03,0.000000e+00,0.000000e+00,5.879638e-02,4.494836e-02,4.616006e-04,1.021291e-01,0.000000e+00,0.000000e+00,4.039005e-04,6.347008e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.731002e-04,1.154002e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.557902e-03,7.674110e-03,0.000000e+00,0.000000e+00,5.770008e-04,2.308003e-04,0.000000e+00,0.000000e+00,0.000000e+00,1.500202e-03,0.000000e+00,5.827708e-03,0.000000e+00,0.000000e+00,0.000000e+00,4.039005e-04,0.000000e+00,1.154002e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.711904e-03,0.000000e+00,1.038601e-03,0.000000e+00,2.423403e-03,0.000000e+00,0.000000e+00,1.257862e-02,4.039005e-04,5.770008e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.885004e-04,0.000000e+00,0.000000e+00,0.000000e+00,6.347008e-04,1.154002e-04,1.027061e-02,0.000000e+00,1.096301e-02,1.731002e-04,1.154002e-04,4.039005e-04,6.693209e-03,0.000000e+00,0.000000e+00,4.039005e-04,6.318158e-02,2.885004e-04,1.442502e-03,1.990653e-02,0.000000e+00,2.154521e-01,0.000000e+00,9.809013e-04,2.134903e-03,5.308407e-03,0.000000e+00,0.000000e+00,3.808205e-03,0.000000e+00,0.000000e+00,0.000000e+00,1.661762e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.154002e-03,0.000000e+00,9.751313e-03,7.443310e-03,2.885004e-04,1
SRR5224648,0.000000e+00,0.000000e+00,6.700549e-02,1.664914e-02,1.337773e-02,0.000000e+00,1.752541e-04,5.841804e-05,1.752541e-04,2.780699e-02,0.000000e+00,0.000000e+00,0.000000e+00,7.010165e-04,3.738755e-03,2.336722e-04,1.162519e-02,5.841804e-03,1.635705e-03,2.920902e-04,4.498189e-03,9.638977e-03,0.000000e+00,8.178526e-04,2.436032e-02,4.439771e-03,3.160416e-02,3.563500e-03,1.892744e-02,3.154574e-03,3.832223e-02,2.552868e-02,5.257624e-04,0.000000e+00,0.000000e+00,3.586868e-02,1.781750e-02,3.505082e-03,9.054796e-03,1.051525e-03,7.010165e-04,1.051525e-03,1.927795e-03,0.000000e+00,0.000000e+00,0.000000e+00,5.257624e-04,1.168361e-03,1.694123e-03,0.000000e+00,3.855591e-03,4.673443e-04,0.000000e+00,6.951747e-03,2.804066e-03,0.000000e+00,0.000000e+00,0.000000e+00,3.505082e-04,9.346886e-04,0.000000e+00,0.000000e+00,2.862484e-03,4.322935e-03,2.021264e-01,0.000000e+00,0.000000e+00,1.840168e-02,0.000000e+00,2.161467e-03,4.790279e-03,4.089263e-04,0.000000e+00,4.673443e-04,4.404720e-02,0.000000e+00,3.914009e-03,0.000000e+00,5.199206e-03,1.752541e-04,1.752541e-04,1.180044e-02,1.162519e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.199206e-03,0.000000e+00,2.628812e-03,1.168361e-04,1.752541e-04,5.841804e-05,4.030845e-03,8.762706e-04,4.615025e-03,1.752541e-04,3.738755e-03,4.147681e-03,0.000000e+00,5.841804e-05,1.729174e-02,2.336722e-04,0.000000e+00,3.329828e-03,8.850333e-02,5.257624e-04,9.346886e-04,5.199206e-02,0.000000e+00,4.065896e-02,0.000000e+00,2.628812e-03,4.089263e-04,2.511976e-03,0.000000e+00,2.920902e-04,1.635705e-03,1.460451e-03,0.000000e+00,2.804066e-03,8.996378e-03,0.000000e+00,6.425984e-04,4.673443e-04,5.841804e-03,0.000000e+00,1.069050e-02,1.507185e-02,3.505082e-04,0
SRR5224652,0.0000000000,0.0000000000,0.1109563603,0.0342386258,0.0376624884,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0118964717,0.0000000000,0.0000000000,0.0000000000,0.0002901578,0.0326717734,0.0000000000,0.0007544104,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0024953575,0.0016248839,0.0000000000,0.0063254410,0.0094591458,0.0156104921,0.0000000000,0.0349930362,0.0008124420,0.0035979573,0.0232126277,0.0010445682,0.0019150418,0.0016829155,0.0667943361,0.0153783658,0.0000000000,0.0390552461,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0012186630,0.0021471681,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0054549675,0.0300603528,0.0005222841,0.0000000000,0.0000000000,0.0000000000,0.0308727948,0.0000000000,0.0000000000,0.0015088208,0.0015088208,0.0352831941,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0004642526,0.0028435469,0.0000000000,0.0000000000,0.0000000000,0.0207753018,0.0000000000,0.0103876509,0.0000000000,0.0071378830,0.0000000000,0.0000000000,0.0070218199,0.0111420613,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0067316620,0.0000000000,0.0003481894,0.0000000000,0.0000000000,0.0000000000,0.0084726091,0.0113161560,0.0076601671,0.0000000000,0.0054549675,0.0040622098,0.0000000000,0.0000000000,0.0283194058,0.0000000000,0.0000000000,0.0006383473,0.0678389044,0.0001160631,0.0007544104,0.0311049211,0.0000000000,0.0937790158,0.0000000000,0.0010445682,0.0013927577,0.0078922934,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0023792943,0.0105037140,0.0000000000,0.0000000000,0.0000000000,0.0050487465,0.0000000000,0.0063834726,0.0779363974,0.0000000000,1
